measure,age,ss_1_19,raw_min,raw_max
TE_Barca_dd,8.25,8,17.158596123889595,23.41020999706554
TE_Barca_dd,8.25,9,12.000014811538719,17.158596123889595
TE_Barca_dd,8.25,10,7.845120415106038,12.000014811538719
TE_Barca_dd,8.25,11,4.582570245007937,7.845120415106038
TE_Barca_dd,8.25,12,2.062817354521778,4.582570245007937
TE_Barca_dd,8.25,13,0.47309850442381557,2.062817354521778
TE_Barca_dd,8.25,14,0,0.47309850442381557
TE_Barca_dd,8.25,15,0,0
TE_Barca_dd,8.25,16,0,0
TE_Barca_dd,8.25,17,0,0
TE_Barca_dd,8.25,18,0,0
TE_Barca_dd,8.25,19,0,0
TE_Barca_dd,8.5,1,85.19056130111775,Inf
TE_Barca_dd,8.5,2,71.44576662500234,85.19056130111775
TE_Barca_dd,8.5,3,59.054002069880504,71.44576662500234
TE_Barca_dd,8.5,4,48.00084191783936,59.054002069880504
TE_Barca_dd,8.5,5,38.25026417322118,48.00084191783936
TE_Barca_dd,8.5,6,29.76627588178372,38.25026417322118
TE_Barca_dd,8.5,7,22.50183756101484,29.76627588178372
TE_Barca_dd,8.5,8,16.399253344268608,22.50183756101484
TE_Barca_dd,8.5,9,11.386047021881996,16.399253344268608
TE_Barca_dd,8.5,10,7.373128364157654,11.386047021881996
TE_Barca_dd,8.5,11,4.250468192234378,7.373128364157654
TE_Barca_dd,8.5,12,1.8754333254870086,4.250468192234378
TE_Barca_dd,8.5,13,0.4194606489490833,1.8754333254870086
TE_Barca_dd,8.5,14,0,0.4194606489490833
TE_Barca_dd,8.5,15,0,0
TE_Barca_dd,8.5,16,0,0
TE_Barca_dd,8.5,17,0,0
TE_Barca_dd,8.5,18,0,0
TE_Barca_dd,8.5,19,0,0
TE_Barca_dd,8.75,1,82.24717344326577,Inf
TE_Barca_dd,8.75,2,68.92003889262175,82.24717344326577
TE_Barca_dd,8.75,3,56.91024503094511,68.92003889262175
TE_Barca_dd,8.75,4,46.203841410662605,56.91024503094511
TE_Barca_dd,8.75,5,36.765893243469684,46.203841410662605
TE_Barca_dd,8.75,6,28.5614292792009,36.765893243469684
TE_Barca_dd,8.75,7,21.54467688922916,28.5614292792009
TE_Barca_dd,8.75,8,15.65941426845701,21.54467688922916
TE_Barca_dd,8.75,9,10.834969350020192,15.65941426845701
TE_Barca_dd,8.75,10,6.984513536423287,10.834969350020192
TE_Barca_dd,8.75,11,4.001213329274356,6.984513536423287
TE_Barca_dd,8.75,12,1.7487288903692406,4.001213329274356
TE_Barca_dd,8.75,13,0.3864132582600235,1.7487288903692406
TE_Barca_dd,8.75,14,0,0.3864132582600235
TE_Barca_dd,8.75,15,0,0
TE_Barca_dd,8.75,16,0,0
TE_Barca_dd,8.75,17,0,0
TE_Barca_dd,8.75,18,0,0
TE_Barca_dd,8.75,19,0,0
TE_Barca_dd,9,1,78.5992831484006,Inf
TE_Barca_dd,9,2,65.85259435025638,78.5992831484006
TE_Barca_dd,9,3,54.36688105694529,65.85259435025638
TE_Barca_dd,9,4,44.12880761101178,54.36688105694529
TE_Barca_dd,9,5,35.104959658291335,44.12880761101178
TE_Barca_dd,9,6,27.26187578957071,35.104959658291335
TE_Barca_dd,9,7,20.55574648462538,27.26187578957071
TE_Barca_dd,9,8,14.932745836812776,20.55574648462538
TE_Barca_dd,9,9,10.325203811899438,14.932745836812776
TE_Barca_dd,9,10,6.64998679850974,10.325203811899438
TE_Barca_dd,9,11,3.8048789948464137,6.64998679850974
TE_Barca_dd,9,12,1.659820711178449,3.8048789948464137
TE_Barca_dd,9,13,0.3658929622317067,1.659820711178449
TE_Barca_dd,9,14,0,0.3658929622317067
TE_Barca_dd,9,15,0,0
TE_Barca_dd,9,16,0,0
TE_Barca_dd,9,17,0,0
TE_Barca_dd,9,18,0,0
TE_Barca_dd,9,19,0,0
TE_Barca_dd,9.25,1,74.81632276527223,Inf
TE_Barca_dd,9.25,2,62.681982211850766,74.81632276527223
TE_Barca_dd,9.25,3,51.74814884971292,62.681982211850766
TE_Barca_dd,9.25,4,42.00212844448848,51.74814884971292
TE_Barca_dd,9.25,5,33.41211174699818,42.00212844448848
TE_Barca_dd,9.25,6,25.946243399557673,33.41211174699818
TE_Barca_dd,9.25,7,19.562815200058473,25.946243399557673
TE_Barca_dd,9.25,8,14.210581332087838,19.562815200058473
TE_Barca_dd,9.25,9,9.82511439971487,14.210581332087838
TE_Barca_dd,9.25,10,6.32726510529573,9.82511439971487
TE_Barca_dd,9.25,11,3.619724120969982,6.32726510529573
TE_Barca_dd,9.25,12,1.5787161667851075,3.619724120969982
TE_Barca_dd,9.25,13,0.34792005809294485,1.5787161667851075
TE_Barca_dd,9.25,14,0,0.34792005809294485
TE_Barca_dd,9.25,15,0,0
TE_Barca_dd,9.25,16,0,0
TE_Barca_dd,9.25,17,0,0
TE_Barca_dd,9.25,18,0,0
TE_Barca_dd,9.25,19,0,0
TE_Barca_dd,9.5,1,71.06432676539649,Inf
TE_Barca_dd,9.5,2,59.53851299973262,71.06432676539649
TE_Barca_dd,9.5,3,49.15300234810323,59.53851299973262
TE_Barca_dd,9.5,4,39.89573718349704,49.15300234810323
TE_Barca_dd,9.5,5,31.73650346299839,39.89573718349704
TE_Barca_dd,9.5,6,24.64504334349364,31.73650346299839
TE_Barca_dd,9.5,7,18.58174024351663,24.64504334349364
TE_Barca_dd,9.5,8,13.497918263148577,18.58174024351663
TE_Barca_dd,9.5,9,9.332380960208397,13.497918263148577
TE_Barca_dd,9.5,10,6.009948277932564,9.332380960208397
TE_Barca_dd,9.5,11,3.4381908558648107,6.009948277932564
TE_Barca_dd,9.5,12,1.499540748764479,3.4381908558648107
TE_Barca_dd,9.5,13,0.33047096350392097,1.499540748764479
TE_Barca_dd,9.5,14,0,0.33047096350392097
TE_Barca_dd,9.5,15,0,0
TE_Barca_dd,9.5,16,0,0
TE_Barca_dd,9.5,17,0,0
TE_Barca_dd,9.5,18,0,0
TE_Barca_dd,9.5,19,0,0
TE_Barca_dd,9.75,1,67.39870875803666,Inf
TE_Barca_dd,9.75,2,56.467415946290785,67.39870875803666
TE_Barca_dd,9.75,3,46.61760748558744,56.467415946290785
TE_Barca_dd,9.75,4,37.83784770168715,46.61760748558744
TE_Barca_dd,9.75,5,30.099481043074036,37.83784770168715
TE_Barca_dd,9.75,6,23.37381041733623,30.099481043074036
TE_Barca_dd,9.75,7,17.623262733270153,23.37381041733623
TE_Barca_dd,9.75,8,12.801672876201822,17.623262733270153
TE_Barca_dd,9.75,9,8.851001019952234,12.801672876201822
TE_Barca_dd,9.75,10,5.6999450222464025,8.851001019952234
TE_Barca_dd,9.75,11,3.2608431852974764,5.6999450222464025
TE_Barca_dd,9.75,12,1.4221919168042667,3.2608431852974764
TE_Barca_dd,9.75,13,0.31342471679587913,1.4221919168042667
TE_Barca_dd,9.75,14,0,0.31342471679587913
TE_Barca_dd,9.75,15,0,0
TE_Barca_dd,9.75,16,0,0
TE_Barca_dd,9.75,17,0,0
TE_Barca_dd,9.75,18,0,0
TE_Barca_dd,9.75,19,0,0
TE_Barca_dd,10,1,63.849555842029154,Inf
TE_Barca_dd,10,2,53.49389468916065,63.849555842029154
TE_Barca_dd,10,3,44.16276793149647,53.49389468916065
TE_Barca_dd,10,4,35.84534208670261,44.16276793149647
TE_Barca_dd,10,5,28.514470577814667,35.84534208670261
TE_Barca_dd,10,6,22.14296747449005,28.514470577814667
TE_Barca_dd,10,7,16.69523824941044,22.14296747449005
TE_Barca_dd,10,8,12.127548799733702,16.69523824941044
TE_Barca_dd,10,9,8.384915622343009,12.127548799733702
TE_Barca_dd,10,10,5.399791279203033,8.384915622343009
TE_Barca_dd,10,11,3.0891302556096116,5.399791279203033
TE_Barca_dd,10,12,1.347300633815904,3.0891302556096116
TE_Barca_dd,10,13,0.29692006819722194,1.347300633815904
TE_Barca_dd,10,14,0,0.29692006819722194
TE_Barca_dd,10,15,0,0
TE_Barca_dd,10,16,0,0
TE_Barca_dd,10,17,0,0
TE_Barca_dd,10,18,0,0
TE_Barca_dd,10,19,0,0
TE_Barca_dd,10.25,1,60.43737344245786,Inf
TE_Barca_dd,10.25,2,50.63512890811733,60.43737344245786
TE_Barca_dd,10.25,3,41.802666652152666,50.63512890811733
TE_Barca_dd,10.25,4,33.92973214407165,41.802666652152666
TE_Barca_dd,10.25,5,26.9906295464248,33.92973214407165
TE_Barca_dd,10.25,6,20.959625771477448,26.9906295464248
TE_Barca_dd,10.25,7,15.803028498146,20.959625771477448
TE_Barca_dd,10.25,8,11.479440816685813,15.803028498146
TE_Barca_dd,10.25,9,7.936817596004782,11.479440816685813
TE_Barca_dd,10.25,10,5.111221199021001,7.936817596004782
TE_Barca_dd,10.25,11,2.924044144253994,5.111221199021001
TE_Barca_dd,10.25,12,1.2752995862465002,2.924044144253994
TE_Barca_dd,10.25,13,0.28105237361170954,1.2752995862465002
TE_Barca_dd,10.25,14,0,0.28105237361170954
TE_Barca_dd,10.25,15,0,0
TE_Barca_dd,10.25,16,0,0
TE_Barca_dd,10.25,17,0,0
TE_Barca_dd,10.25,18,0,0
TE_Barca_dd,10.25,19,0,0
TE_Barca_dd,10.5,1,57.173951200743595,Inf
TE_Barca_dd,10.5,2,47.90099610020159,57.173951200743595
TE_Barca_dd,10.5,3,39.545458177733934,47.90099610020159
TE_Barca_dd,10.5,4,32.09763661425421,39.545458177733934
TE_Barca_dd,10.5,5,25.533223064250308,32.09763661425421
TE_Barca_dd,10.5,6,19.827873943326072,25.533223064250308
TE_Barca_dd,10.5,7,14.949716206548807,19.827873943326072
TE_Barca_dd,10.5,8,10.859588243152064,14.949716206548807
TE_Barca_dd,10.5,9,7.508255190473985,10.859588243152064
TE_Barca_dd,10.5,10,4.835231836646163,7.508255190473985
TE_Barca_dd,10.5,11,2.766155249424655,4.835231836646163
TE_Barca_dd,10.5,12,1.2064375487523158,2.766155249424655
TE_Barca_dd,10.5,13,0.2658764583104892,1.2064375487523158
TE_Barca_dd,10.5,14,0,0.2658764583104892
TE_Barca_dd,10.5,15,0,0
TE_Barca_dd,10.5,16,0,0
TE_Barca_dd,10.5,17,0,0
TE_Barca_dd,10.5,18,0,0
TE_Barca_dd,10.5,19,0,0
TE_Barca_dd,10.75,1,54.0641106558878,Inf
TE_Barca_dd,10.75,2,45.29553580772076,54.0641106558878
TE_Barca_dd,10.75,3,37.394477420351784,45.29553580772076
TE_Barca_dd,10.75,4,30.35176232758443,37.394477420351784
TE_Barca_dd,10.75,5,24.144404378321912,30.35176232758443
TE_Barca_dd,10.75,6,18.749384099322214,24.144404378321912
TE_Barca_dd,10.75,7,14.136562103840639,18.749384099322214
TE_Barca_dd,10.75,8,10.268906883442067,14.136562103840639
TE_Barca_dd,10.75,9,7.09986158828913,10.268906883442067
TE_Barca_dd,10.75,10,4.572230955224946,7.09986158828913
TE_Barca_dd,10.75,11,2.615696846166078,4.572230955224946
TE_Barca_dd,10.75,12,1.1408162628435856,2.615696846166078
TE_Barca_dd,10.75,13,0.2514147443413522,1.1408162628435856
TE_Barca_dd,10.75,14,0,0.2514147443413522
TE_Barca_dd,10.75,15,0,0
TE_Barca_dd,10.75,16,0,0
TE_Barca_dd,10.75,17,0,0
TE_Barca_dd,10.75,18,0,0
TE_Barca_dd,10.75,19,0,0
TE_Barca_dd,11,1,51.10837399169979,Inf
TE_Barca_dd,11,2,42.81918552329107,51.10837399169979
TE_Barca_dd,11,3,35.350085560234106,42.81918552329107
TE_Barca_dd,11,4,28.692402442107085,35.350085560234106
TE_Barca_dd,11,5,22.824406692695,28.692402442107085
TE_Barca_dd,11,6,17.72433733539354,22.824406692695
TE_Barca_dd,11,7,13.363702732584997,17.72433733539354
TE_Barca_dd,11,8,9.707495923855157,13.363702732584997
TE_Barca_dd,11,9,6.711705366923676,9.707495923855157
TE_Barca_dd,11,10,4.322262718431524,6.711705366923676
TE_Barca_dd,11,11,2.47269420021612,4.322262718431524
TE_Barca_dd,11,12,1.0784467482689877,2.47269420021612
TE_Barca_dd,11,13,0.23766966033420409,1.0784467482689877
TE_Barca_dd,11,14,0,0.23766966033420409
TE_Barca_dd,11,15,0,0
TE_Barca_dd,11,16,0,0
TE_Barca_dd,11,17,0,0
TE_Barca_dd,11,18,0,0
TE_Barca_dd,11,19,0,0
TE_Barca_dd,11.25,1,48.30521051285814,Inf
TE_Barca_dd,11.25,2,40.470662813111105,48.30521051285814
TE_Barca_dd,11.25,3,33.41122386337837,40.470662813111105
TE_Barca_dd,11.25,4,27.118697621613663,33.41122386337837
TE_Barca_dd,11.25,5,21.572546417748917,27.118697621613663
TE_Barca_dd,11.25,6,16.752202809043673,21.572546417748917
TE_Barca_dd,11.25,7,12.630737851273057,16.752202809043673
TE_Barca_dd,11.25,8,9.175064626195175,12.630737851273057
TE_Barca_dd,11.25,9,6.343585511969535,9.175064626195175
TE_Barca_dd,11.25,10,4.085197675473606,6.343585511969535
TE_Barca_dd,11.25,11,2.337073255119692,4.085197675473606
TE_Barca_dd,11.25,12,1.0192967059868403,2.337073255119692
TE_Barca_dd,11.25,13,0.22463408821245145,1.0192967059868403
TE_Barca_dd,11.25,14,0,0.22463408821245145
TE_Barca_dd,11.25,15,0,0
TE_Barca_dd,11.25,16,0,0
TE_Barca_dd,11.25,17,0,0
TE_Barca_dd,11.25,18,0,0
TE_Barca_dd,11.25,19,0,0
TE_Barca_dd,11.5,1,45.65098622767593,Inf
TE_Barca_dd,11.5,2,38.24692307767368,45.65098622767593
TE_Barca_dd,11.5,3,31.575378811046296,38.24692307767368
TE_Barca_dd,11.5,4,25.628607733310876,31.575378811046296
TE_Barca_dd,11.5,5,20.387200656858248,25.628607733310876
TE_Barca_dd,11.5,6,15.831720257325282,20.387200656858248
TE_Barca_dd,11.5,7,11.93671725400922,15.831720257325282
TE_Barca_dd,11.5,8,8.670922754120538,11.93671725400922
TE_Barca_dd,11.5,9,5.995024798530807,8.670922754120538
TE_Barca_dd,11.5,10,3.8607284992587214,5.995024798530807
TE_Barca_dd,11.5,11,2.2086581944810493,3.8607284992587214
TE_Barca_dd,11.5,12,0.9632894552082034,2.2086581944810493
TE_Barca_dd,11.5,13,0.21229112900705818,0.9632894552082034
TE_Barca_dd,11.5,14,0,0.21229112900705818
TE_Barca_dd,11.5,15,0,0
TE_Barca_dd,11.5,16,0,0
TE_Barca_dd,11.5,17,0,0
TE_Barca_dd,11.5,18,0,0
TE_Barca_dd,11.5,19,0,0
TE_Barca_dd,11.75,1,43.14051005967604,Inf
TE_Barca_dd,11.75,2,36.14361717349446,43.14051005967604
TE_Barca_dd,11.75,3,29.83895989631716,36.14361717349446
TE_Barca_dd,11.75,4,24.219218491192883,29.83895989631716
TE_Barca_dd,11.75,5,19.26605113634655,24.219218491192883
TE_Barca_dd,11.75,6,14.961089420568918,19.26605113634655
TE_Barca_dd,11.75,7,11.28028359070553,14.961089420568918
TE_Barca_dd,11.75,8,8.194084318358192,11.28028359070553
TE_Barca_dd,11.75,9,5.665341519637833,8.194084318358192
TE_Barca_dd,11.75,10,3.648416178333942,5.665341519637833
TE_Barca_dd,11.75,11,2.087197867320971,3.648416178333942
TE_Barca_dd,11.75,12,0.9103154584311643,2.087197867320971
TE_Barca_dd,11.75,13,0.2006166427084003,0.9103154584311643
TE_Barca_dd,11.75,14,0,0.2006166427084003
TE_Barca_dd,11.75,15,0,0
TE_Barca_dd,11.75,16,0,0
TE_Barca_dd,11.75,17,0,0
TE_Barca_dd,11.75,18,0,0
TE_Barca_dd,11.75,19,0,0
TE_Barca_dd,12,1,40.76655683242623,Inf
TE_Barca_dd,12,2,34.15469176437188,40.76655683242623
TE_Barca_dd,12,3,28.19696968754058,34.15469176437188
TE_Barca_dd,12,4,22.886473658391246,28.19696968754058
TE_Barca_dd,12,5,18.20587117624798,22.886473658391246
TE_Barca_dd,12,6,14.137804614175085,18.20587117624798
TE_Barca_dd,12,7,10.659547638447323,14.137804614175085
TE_Barca_dd,12,8,7.743176972920844,10.659547638447323
TE_Barca_dd,12,9,5.353586843372486,7.743176972920844
TE_Barca_dd,12,10,3.4476496756184436,5.353586843372486
TE_Barca_dd,12,11,1.972342709543261,3.4476496756184436
TE_Barca_dd,12,12,0.8602222559344943,1.972342709543261
TE_Barca_dd,12,13,0.18957703002109677,0.8602222559344943
TE_Barca_dd,12,14,0,0.18957703002109677
TE_Barca_dd,12,15,0,0
TE_Barca_dd,12,16,0,0
TE_Barca_dd,12,17,0,0
TE_Barca_dd,12,18,0,0
TE_Barca_dd,12,19,0,0
TE_Ladro_dd,6,1,129.17891912621965,Inf
TE_Ladro_dd,6,2,108.47624730205277,129.17891912621965
TE_Ladro_dd,6,3,89.80339906534803,108.47624730205277
TE_Ladro_dd,6,4,73.13868730387462,89.80339906534803
TE_Ladro_dd,6,5,58.42800546465178,73.13868730387462
TE_Ladro_dd,6,6,45.617452481781264,58.42800546465178
TE_Ladro_dd,6,7,34.636725731938085,45.617452481781264
TE_Ladro_dd,6,8,25.399813876883247,34.636725731938085
TE_Ladro_dd,6,9,17.798924346844764,25.399813876883247
TE_Ladro_dd,6,10,11.701953580270349,17.798924346844764
TE_Ladro_dd,6,11,6.9466146689247,11.701953580270349
TE_Ladro_dd,6,12,3.327620074308152,6.9466146689247
TE_Ladro_dd,6,13,0.8518975556123525,3.327620074308152
TE_Ladro_dd,6,14,0,0.8518975556123525
TE_Ladro_dd,6,15,0,0
TE_Ladro_dd,6,16,0,0
TE_Ladro_dd,6,17,0,0
TE_Ladro_dd,6,18,0,0
TE_Ladro_dd,6,19,0,0
TE_Ladro_dd,6.25,1,124.88950160633289,Inf
TE_Ladro_dd,6.25,2,104.87276771849214,124.88950160633289
TE_Ladro_dd,6.25,3,86.81874414100457,104.87276771849214
TE_Ladro_dd,6.25,4,70.70646299753628,86.81874414100457
TE_Ladro_dd,6.25,5,56.483609911066985,70.70646299753628
TE_Ladro_dd,6.25,6,44.09806743898069,56.483609911066985
TE_Ladro_dd,6.25,7,33.4818575783962,44.09806743898069
TE_Ladro_dd,6.25,8,24.551810931023685,33.4818575783962
TE_Ladro_dd,6.25,9,17.203695181498688,24.551810931023685
TE_Ladro_dd,6.25,10,11.309770532165315,17.203695181498688
TE_Ladro_dd,6.25,11,6.713118904660577,11.309770532165315
TE_Ladro_dd,6.25,12,3.2152840456796916,6.713118904660577
TE_Ladro_dd,6.25,13,0.8230054582357635,3.2152840456796916
TE_Ladro_dd,6.25,14,0,0.8230054582357635
TE_Ladro_dd,6.25,15,0,0
TE_Ladro_dd,6.25,16,0,0
TE_Ladro_dd,6.25,17,0,0
TE_Ladro_dd,6.25,18,0,0
TE_Ladro_dd,6.25,19,0,0
TE_Ladro_dd,6.5,1,120.74239418440813,Inf
TE_Ladro_dd,6.5,2,101.38889838306687,120.74239418440813
TE_Ladro_dd,6.5,3,83.93321522055271,101.38889838306687
TE_Ladro_dd,6.5,4,68.35507222978313,83.93321522055271
TE_Ladro_dd,6.5,5,54.60388792214793,68.35507222978313
TE_Ladro_dd,6.5,6,42.62926954007682,54.60388792214793
TE_Ladro_dd,6.5,7,32.365486951641735,42.62926954007682
TE_Ladro_dd,6.5,8,23.73211894799806,32.365486951641735
TE_Ladro_dd,6.5,9,16.628376071382746,23.73211894799806
TE_Ladro_dd,6.5,10,10.93073837008765,16.628376071382746
TE_Ladro_dd,6.5,11,6.48747921238022,10.93073837008765
TE_Ladro_dd,6.5,12,3.1067463644033246,6.48747921238022
TE_Ladro_dd,6.5,13,0.7950954191451898,3.1067463644033246
TE_Ladro_dd,6.5,14,0,0.7950954191451898
TE_Ladro_dd,6.5,15,0,0
TE_Ladro_dd,6.5,16,0,0
TE_Ladro_dd,6.5,17,0,0
TE_Ladro_dd,6.5,18,0,0
TE_Ladro_dd,6.5,19,0,0
TE_Ladro_dd,6.75,1,116.73276125918349,Inf
TE_Ladro_dd,6.75,2,98.02058052645856,116.73276125918349
TE_Ladro_dd,6.75,3,81.14345402420678,98.02058052645856
TE_Ladro_dd,6.75,4,66.08178168071022,81.14345402420678
TE_Ladro_dd,6.75,5,52.786657639006165,66.08178168071022
TE_Ladro_dd,6.75,6,41.209356913678064,52.786657639006165
TE_Ladro_dd,6.75,7,31.286323138256208,41.209356913678064
TE_Ladro_dd,6.75,8,22.93979278052121,31.286323138256208
TE_Ladro_dd,6.75,9,16.07230590319633,22.93979278052121
TE_Ladro_dd,6.75,10,10.564423457808163,16.07230590319633
TE_Ladro_dd,6.75,11,6.269438979140664,10.564423457808163
TE_Ladro_dd,6.75,12,3.0018846612968453,6.269438979140664
TE_Ladro_dd,6.75,13,0.7681362603521605,3.0018846612968453
TE_Ladro_dd,6.75,14,0,0.7681362603521605
TE_Ladro_dd,6.75,15,0,0
TE_Ladro_dd,6.75,16,0,0
TE_Ladro_dd,6.75,17,0,0
TE_Ladro_dd,6.75,18,0,0
TE_Ladro_dd,6.75,19,0,0
TE_Ladro_dd,7,1,112.85589656491018,Inf
TE_Ladro_dd,7,2,94.76386540005433,112.85589656491018
TE_Ladro_dd,7,3,78.44619473914716,94.76386540005433
TE_Ladro_dd,7,4,63.883934683813095,78.44619473914716
TE_Ladro_dd,7,5,51.02979973276554,63.883934683813095
TE_Ladro_dd,7,6,39.83667773704458,51.02979973276554
TE_Ladro_dd,7,7,30.24311457300275,39.83667773704458
TE_Ladro_dd,7,8,22.173917037127772,30.24311457300275
TE_Ladro_dd,7,9,15.534845345329119,22.173917037127772
TE_Ladro_dd,7,10,10.210407274299719,15.534845345329119
TE_Ladro_dd,7,11,6.058751205060451,10.210407274299719
TE_Ladro_dd,7,12,2.9005816239914832,6.058751205060451
TE_Ladro_dd,7,13,0.7420982221686698,2.9005816239914832
TE_Ladro_dd,7,14,0,0.7420982221686698
TE_Ladro_dd,7,15,0,0
TE_Ladro_dd,7,16,0,0
TE_Ladro_dd,7,17,0,0
TE_Ladro_dd,7,18,0,0
TE_Ladro_dd,7,19,0,0
TE_Ladro_dd,7.25,1,109.10724163580998,Inf
TE_Ladro_dd,7.25,2,91.61492806150933,109.10724163580998
TE_Ladro_dd,7.25,3,75.83827374612675,91.61492806150933
TE_Ladro_dd,7.25,4,61.758957509459194,75.83827374612675
TE_Ladro_dd,7.25,5,49.33126084788819,61.758957509459194
TE_Ladro_dd,7.25,6,38.50963142747198,49.33126084788819
TE_Ladro_dd,7.25,7,29.234648345184592,38.50963142747198
TE_Ladro_dd,7.25,8,21.433604441963386,29.234648345184592
TE_Ladro_dd,7.25,9,15.01537456230112,21.433604441963386
TE_Ladro_dd,7.25,10,9.868283939021412,15.01537456230112
TE_Ladro_dd,7.25,11,5.855176249523065,9.868283939021412
TE_Ladro_dd,7.25,12,2.8027233615004628,5.855176249523065
TE_Ladro_dd,7.25,13,0.7169523919909849,2.8027233615004628
TE_Ladro_dd,7.25,14,0,0.7169523919909849
TE_Ladro_dd,7.25,15,0,0
TE_Ladro_dd,7.25,16,0,0
TE_Ladro_dd,7.25,17,0,0
TE_Ladro_dd,7.25,18,0,0
TE_Ladro_dd,7.25,19,0,0
TE_Ladro_dd,7.5,1,105.48237781930156,Inf
TE_Ladro_dd,7.5,2,88.57006097759464,105.48237781930156
TE_Ladro_dd,7.5,3,73.31662462709578,88.57006097759464
TE_Ladro_dd,7.5,4,59.70435559397117,73.31662462709578
TE_Ladro_dd,7.5,5,47.68905087366268,59.70435559397117
TE_Ladro_dd,7.5,6,37.22666678173867,47.68905087366268
TE_Ladro_dd,7.5,7,28.25974903797337,37.22666678173867
TE_Ladro_dd,7.5,8,20.71799521413688,28.25974903797337
TE_Ladro_dd,7.5,9,14.513292984862648,20.71799521413688
TE_Ladro_dd,7.5,10,9.537660236336986,14.513292984862648
TE_Ladro_dd,7.5,11,5.658481987596533,9.537660236336986
TE_Ladro_dd,7.5,12,2.7081995798931087,5.658481987596533
TE_Ladro_dd,7.5,13,0.6926707769649959,2.7081995798931087
TE_Ladro_dd,7.5,14,0,0.6926707769649959
TE_Ladro_dd,7.5,15,0,0
TE_Ladro_dd,7.5,16,0,0
TE_Ladro_dd,7.5,17,0,0
TE_Ladro_dd,7.5,18,0,0
TE_Ladro_dd,7.5,19,0,0
TE_Ladro_dd,7.75,1,101.97707495401728,Inf
TE_Ladro_dd,7.75,2,85.62571241582305,101.97707495401728
TE_Ladro_dd,7.75,3,70.87830751209874,85.62571241582305
TE_Ladro_dd,7.75,4,57.71773507382675,70.87830751209874
TE_Ladro_dd,7.75,5,46.101257869994186,57.71773507382675
TE_Ladro_dd,7.75,6,35.986291467229776,46.101257869994186
TE_Ladro_dd,7.75,7,27.317283915865666,35.986291467229776
TE_Ladro_dd,7.75,8,20.026259026697588,27.317283915865666
TE_Ladro_dd,7.75,9,14.028019043426161,20.026259026697588
TE_Ladro_dd,7.75,10,9.218154038630226,14.028019043426161
TE_Ladro_dd,7.75,11,5.468441743505105,9.218154038630226
TE_Ladro_dd,7.75,12,2.6169017929554292,5.468441743505105
TE_Ladro_dd,7.75,13,0.6692256267489107,2.6169017929554292
TE_Ladro_dd,7.75,14,0,0.6692256267489107
TE_Ladro_dd,7.75,15,0,0
TE_Ladro_dd,7.75,16,0,0
TE_Ladro_dd,7.75,17,0,0
TE_Ladro_dd,7.75,18,0,0
TE_Ladro_dd,7.75,19,0,0
TE_Ladro_dd,8,1,98.58723518647999,Inf
TE_Ladro_dd,8,2,82.77844210147843,98.58723518647999
TE_Ladro_dd,8,3,68.52047514988885,82.77844210147843
TE_Ladro_dd,8,4,55.79677785420111,68.52047514988885
TE_Ladro_dd,8,5,44.56603075015493,55.79677785420111
TE_Ladro_dd,8,6,34.78706097029886,44.56603075015493
TE_Ladro_dd,8,7,26.406156839170663,34.78706097029886
TE_Ladro_dd,8,8,19.35759265183643,26.406156839170663
