thisRow.t,notes,Instruction.started,text.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,TRIAL.started,item1.started,sound_1.started,item1.stopped,sound_1.stopped,item2.started,sound_2.started,sound_2.stopped,item2.stopped,image_L.started,image_R.started,key_resp.started,TRIAL.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,xLength1,xLength2,ratio,End.started,text_2.started,text_2.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,275.3025415000011,275.32187259999046,275.31564751999684,276.18498809999437,276.18498809999437,276.46498239999346,276.4647354399989,276.93451469999854,276.93451469999854,277.4161798999994,277.4161798999994,277.9151812999917,278.2178547999938,w,0,299.1762000019662,None,0.355,0.45412709995903877,1.2792312674902502,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,278.4271785999881,278.44492919999175,278.4494851599971,284.674611800001,284.674611800001,284.9317512999987,284.9316047399974,293.0457541999931,293.0457541999931,293.5333066999883,293.5333066999883,294.0321127999923,294.73454520000087,p,1,686.4438000047812,None,5.71319372374212,8.09,1.4160205991931745,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,294.9518004999991,294.96906649999437,294.96668105999703,296.1838041999872,296.1838041999872,296.44907409998996,296.4484490399976,296.9562135999877,296.9562135999877,297.4499126999872,297.4499126999872,297.9489670999901,299.96779479998804,w,1,2015.8862000098452,None,0.7051782583982009,0.498,1.4160205991931745,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,300.1746984999918,300.1923783999955,300.199498659998,305.68410559999757,305.68410559999757,305.94899520000035,305.9491451400012,312.3444295999943,312.3444295999943,312.81726169999456,312.81726169999456,313.3162541999918,314.48479589998897,p,1,1159.1305999900214,None,4.977989642555805,6.368,1.2792312674902502,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,314.69117130000086,314.7092721999943,314.71662135999355,316.0826306999952,316.105092599988,316.3663971999922,316.36582574000056,317.054745299989,317.054745299989,317.55090949998703,317.55090949998703,318.04952659999253,318.7384186999989,w,1,677.9171999951359,None,0.8711564931608604,0.681,1.2792312674902502,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,318.96163869999873,318.9788928999915,318.98727349999535,323.08434009998746,323.08434009998746,323.33290539999143,323.33286413999156,326.3549873999873,326.3549873999873,326.85062749999634,326.85062749999634,327.34973639999225,328.1352476999891,w,1,775.6649000075413,None,3.59,3.0156456443887967,1.190458171595825,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,328.3458183999901,328.363718099994,328.36724815998747,330.6849885999982,330.6849885999982,330.94961549999425,330.9494745399919,333.1230762999912,333.1230762999912,333.6005048999941,333.6005048999941,334.0998713000008,336.5349262999953,w,0,2419.166400009999,None,1.81,2.154729290588443,1.190458171595825,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,336.7522801999876,336.7720155999996,336.7671527599974,344.225162799994,344.225162799994,344.483241199996,344.48303283998973,353.3759732999897,353.3759732999897,353.8512644000002,353.8512644000002,354.35016409998934,354.9188853999949,p,1,558.2271000021137,None,6.934633498604358,8.871,1.2792312674902502,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,355.1468318999978,355.1641251999972,355.16740399999253,361.1500417999923,361.1741158999939,361.4167335999955,361.4167188399937,368.44480709999334,368.44480709999334,368.9345934000012,368.9345934000012,369.4337363999948,374.251826599997,w,0,4810.749999989639,None,5.4845438649766844,7.016,1.2792312674902502,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,374.4813356999948,374.4993409999879,374.50051579999854,381.7453475999937,381.7453475999937,381.9835779999994,381.98348473999647,386.76512029999867,386.76512029999867,387.23508579999907,387.23508579999907,387.73480419999396,388.2696409999917,w,1,523.5389000008581,None,6.728,4.751343309435968,1.4160205991931745,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,388.480024199991,388.49766049999744,388.5013287599955,398.0060830000002,398.0060830000002,398.26761629999964,398.2672446400014,404.6337618999969,404.6337618999969,405.11834239999007,405.11834239999007,405.61732729998766,407.43692049999663,p,0,1813.471400004346,None,8.995,6.352308720032183,1.4160205991931745,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,407.6446322999982,407.6616866999975,407.6680098599987,410.2005633999943,410.2240854999982,410.4841832999955,410.48384863998797,413.8250491999934,413.8250491999934,414.3190557999915,414.3190557999915,414.81821800000034,415.7696348999889,p,1,936.5605999919353,None,2.039,3.3327955055016227,1.63452452452262,,,,,MMI1116,001,2025-03-19_11h02.25.744,Time estimation,2023.2.3,60.01867781501624,2025-03-19 11h02.51.486565 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.76970409999194,415.78450979999616,418.78417439998884,418.7682579999964,,,,,,,,
