measure,age,raw,p,z_raw,z_aligned,ss_1_19
OTm_orientation,8,7,0.65,0.3853204664075676,0.3853204664075676,11
OTm_orientation,8.25,8,0.65,0.3853204664075676,0.3853204664075676,11
OTm_orientation,8.5,8,0.65,0.3853204664075676,0.3853204664075676,11
OTm_orientation,8.75,8,0.65,0.3853204664075676,0.3853204664075676,11
OTm_orientation,9,8,0.65,0.3853204664075676,0.3853204664075676,11
OTm_orientation,9.25,8,0.65,0.3853204664075676,0.3853204664075676,11
OTm_orientation,9.5,8,0.65,0.3853204664075676,0.3853204664075676,11
OTm_orientation,9.75,9,0.65,0.3853204664075676,0.3853204664075676,11
OTm_orientation,10,9,0.65,0.3853204664075676,0.3853204664075676,11
OTm_orientation,10.25,9,0.65,0.3853204664075676,0.3853204664075676,11
OTm_orientation,10.5,9,0.65,0.3853204664075676,0.3853204664075676,11
OTm_orientation,10.75,9,0.65,0.3853204664075676,0.3853204664075676,11
OTm_orientation,11,9,0.65,0.3853204664075676,0.3853204664075676,11
OTm_orientation,11.25,9,0.65,0.3853204664075676,0.3853204664075676,11
OTm_orientation,11.5,9,0.65,0.3853204664075676,0.3853204664075676,11
OTm_orientation,11.75,9,0.65,0.3853204664075676,0.3853204664075676,11
OTm_orientation,12,9,0.65,0.3853204664075676,0.3853204664075676,11
OTm_orientation,6,6,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,6.25,6,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,6.5,6,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,6.75,7,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,7,7,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,7.25,7,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,7.5,7,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,7.75,7,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,8,8,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,8.25,8,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,8.5,8,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,8.75,8,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,9,8,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,9.25,8,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,9.5,9,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,9.75,9,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,10,9,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,10.25,9,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,10.5,9,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,10.75,9,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,11,9,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,11.25,9,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,11.5,9,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,11.75,10,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,12,10,0.7,0.5244005127080407,0.5244005127080407,12
OTm_orientation,6,6,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,6.25,7,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,6.5,7,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,6.75,7,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,7,7,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,7.25,7,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,7.5,8,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,7.75,8,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,8,8,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,8.25,8,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,8.5,8,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,8.75,8,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,9,9,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,9.25,9,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,9.5,9,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,9.75,9,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,10,9,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,10.25,9,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,10.5,9,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,10.75,9,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,11,9,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,11.25,10,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,11.5,10,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,11.75,10,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,12,10,0.75,0.6744897501960817,0.6744897501960817,12
OTm_orientation,6,7,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,6.25,7,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,6.5,7,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,6.75,7,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,7,7,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,7.25,8,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,7.5,8,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,7.75,8,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,8,8,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,8.25,8,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,8.5,8,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,8.75,9,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,9,9,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,9.25,9,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,9.5,9,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,9.75,9,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,10,9,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,10.25,9,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,10.5,9,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,10.75,10,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,11,10,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,11.25,10,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,11.5,10,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,11.75,10,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,12,10,0.8,0.8416212335729144,0.8416212335729144,13
OTm_orientation,6,7,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,6.25,7,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,6.5,7,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,6.75,8,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,7,8,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,7.25,8,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,7.5,8,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,7.75,8,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,8,8,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,8.25,9,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,8.5,9,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,8.75,9,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,9,9,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,9.25,9,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,9.5,9,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,9.75,9,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,10,9,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,10.25,10,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,10.5,10,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,10.75,10,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,11,10,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,11.25,10,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,11.5,10,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,11.75,10,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,12,10,0.85,1.0364333894937894,1.0364333894937894,13
OTm_orientation,6,7,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,6.25,8,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,6.5,8,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,6.75,8,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,7,8,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,7.25,8,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,7.5,9,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,7.75,9,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,8,9,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,8.25,9,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,8.5,9,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,8.75,9,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,9,9,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,9.25,9,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,9.5,10,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,9.75,10,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,10,10,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,10.25,10,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,10.5,10,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,10.75,10,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,11,10,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,11.25,10,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,11.5,10,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,11.75,10,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,12,10,0.9,1.2815515655446008,1.2815515655446008,14
OTm_orientation,6,8,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,6.25,8,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,6.5,8,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,6.75,9,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,7,9,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,7.25,9,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,7.5,9,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,7.75,9,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,8,9,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,8.25,9,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,8.5,10,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,8.75,10,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,9,10,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,9.25,10,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,9.5,10,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,9.75,10,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,10,10,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,10.25,10,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,10.5,10,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,10.75,10,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,11,10,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,11.25,10,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,11.5,10,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,11.75,10,0.95,1.6448536269514715,1.6448536269514715,15
OTm_orientation,12,10,0.95,1.6448536269514715,1.6448536269514715,15
OTm_management,6,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,6.25,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,6.5,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,6.75,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,7,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,7.25,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,7.5,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,7.75,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,8,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,8.25,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,8.5,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,8.75,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,9,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,9.25,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,9.5,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,9.75,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,10,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,10.25,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,10.5,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,10.75,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,11,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,11.25,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,11.5,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,11.75,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,12,0,0.00135,-2.999976992703393,-2.999976992703393,1
OTm_management,6,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,6.25,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,6.5,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,6.75,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,7,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,7.25,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,7.5,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,7.75,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,8,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,8.25,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,8.5,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,8.75,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,9,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,9.25,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,9.5,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,9.75,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,10,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,10.25,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,10.5,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,10.75,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,11,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,11.25,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,11.5,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,11.75,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,12,0,0.00383,-2.6667000630340683,-2.6667000630340683,2
OTm_management,6,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,6.25,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,6.5,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,6.75,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,7,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,7.25,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,7.5,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,7.75,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,8,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,8.25,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,8.5,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,8.75,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,9,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,9.25,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,9.5,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,9.75,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,10,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,10.25,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,10.5,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,10.75,0,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,11,1,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,11.25,1,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,11.5,1,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,11.75,1,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,12,1,0.00982,-2.3331552225672434,-2.3331552225672434,3
OTm_management,6,0,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,6.25,0,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,6.5,0,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,6.75,0,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,7,0,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,7.25,0,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,7.5,0,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,7.75,1,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,8,1,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,8.25,1,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,8.5,1,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,8.75,1,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,9,1,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,9.25,1,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,9.5,1,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,9.75,1,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,10,1,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,10.25,1,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,10.5,1,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,10.75,1,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,11,1,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,11.25,1,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,11.5,1,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,11.75,1,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,12,1,0.02275,-2.000002443899604,-2.000002443899604,4
OTm_management,6,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,6.25,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,6.5,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,6.75,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,7,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,7.25,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,7.5,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,7.75,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,8,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,8.25,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,8.5,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,8.75,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,9,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,9.25,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,9.5,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,9.75,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,10,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,10.25,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,10.5,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,10.75,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,11,1,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,11.25,2,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,11.5,2,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,11.75,2,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,12,2,0.04779,-1.6666702079210545,-1.6666702079210545,5
OTm_management,6,1,0.09121,-1.3333407702662026,-1.3333407702662026,6
